Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
niftyhedgehog,DE,20843,1230,185.220.101.5,185.220.101.5,20005,10005,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-08-23,FERAL Feral Hosting- GB,200052,59500,None
niftyhornedgopher,FR,23908,360,5.196.213.56,a2.longforat.topplitka.com,20,21,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-05,OVH- FR,16276,60700,[2001:41d0:203:2d27::1aba:5fd0]:20
niftyhutia,DE,18348,534,185.220.101.50,185.220.101.50,20050,10050,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-09-13,FERAL Feral Hosting- GB,200052,57000,None
niftyjackrabbit,DE,18472,195,185.220.101.22,185.220.101.22,20022,10022,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-27,FERAL Feral Hosting- GB,200052,53000,None
niftyjerboa,DE,22982,269,185.220.101.25,185.220.101.25,20025,10025,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-08-30,FERAL Feral Hosting- GB,200052,65900,None
niftyjunipervole,DE,17556,542,185.220.101.61,185.220.101.61,20061,10061,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-25,FERAL Feral Hosting- GB,200052,54000,None
niftylagurus,DE,16533,542,185.220.101.62,185.220.101.62,20062,10062,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-26,FERAL Feral Hosting- GB,200052,47800,None
niftyleastgerbil,FR,21957,382,137.74.19.202,q3.flashingcourt.finishingtouchlandscapellc.com,80,443,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-30,OVH- FR,16276,57000,[2001:41d0:203:1c74::e5c:10e6]:80
niftyleithia,FR,6789,367,51.89.133.250,ip250.ip-51-89-133.eu,80,443,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-05,OVH- FR,16276,20800,None
niftylinkrat,FR,17794,390,51.38.164.157,ip157.ip-51-38-164.eu,20,21,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-31,OVH- FR,16276,41100,None
niftyllipika,DE,18258,110,185.220.101.31,185.220.101.31,20031,None,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-12-02,FERAL Feral Hosting- GB,200052,60000,None
niftymastomys,FR,11809,367,54.38.73.16,ip16.ip-54-38-73.eu,80,443,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-31,OVH- FR,16276,19100,[2001:41d0:800:1b3e:1:1:158:2f44]:80
niftymouse,DE,28344,1230,185.220.101.69,185.220.101.69,20069,10069,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-07-27,FERAL Feral Hosting- GB,200052,80500,None
niftyneochoerus,FR,8652,367,51.89.133.250,ip250.ip-51-89-133.eu,20,21,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-05,OVH- FR,16276,24800,None
niftypedetes,DE,23089,269,185.220.101.26,185.220.101.26,20026,10026,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-08-24,FERAL Feral Hosting- GB,200052,63000,None
niftypedetidae,DE,17114,110,185.220.101.30,185.220.101.30,20030,None,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-09-22,FERAL Feral Hosting- GB,200052,46600,None
niftyphoberomys,FR,16812,103,137.74.19.201,q2.flashingcourt.finishingtouchlandscapellc.com,20,21,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-05,OVH- FR,16276,49600,[2001:41d0:203:1c74::911:c78a]:20
niftypika,DE,24048,96,185.220.101.32,185.220.101.32,20032,10032,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-01-26,FERAL Feral Hosting- GB,200052,66500,None
niftyporcupine,DE,18292,534,185.220.101.48,185.220.101.48,20048,10048,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-11-25,FERAL Feral Hosting- GB,200052,57400,None
niftypygmyjerboa,DE,17137,534,185.220.101.49,185.220.101.49,20049,10049,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2017-12-27,FERAL Feral Hosting- GB,200052,56800,None
niftyquokka,DE,23691,1230,185.220.101.33,185.220.101.33,20033,10033,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-08-03,FERAL Feral Hosting- GB,200052,66000,None
niftyrabbitrat,DE,34631,1231,185.220.101.46,185.220.101.46,20046,10046,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-01-12,FERAL Feral Hosting- GB,200052,100000,None
niftyrat,DE,22039,269,185.220.101.24,185.220.101.24,20024,10024,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-09-17,FERAL Feral Hosting- GB,200052,61100,None
niftyredrockrat,FR,7772,367,54.38.73.16,ip16.ip-54-38-73.eu,20,21,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-31,OVH- FR,16276,20300,[2001:41d0:800:1b3e:1:1:2d6:70c4]:20
niftyredsquirrel,DE,23740,1230,185.220.101.35,185.220.101.35,20035,10035,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-31,FERAL Feral Hosting- GB,200052,69500,None
niftyspinymouse,FR,8243,367,54.38.73.17,ip17.ip-54-38-73.eu,80,443,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-01-31,OVH- FR,16276,13200,[2001:41d0:800:1b3e:1:1:38a:ed26]:80
niftysquirrel,DE,16975,195,185.220.101.21,185.220.101.21,20021,10021,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2016-09-20,FERAL Feral Hosting- GB,200052,47300,None
niftysteppemarmot,DE,22515,269,185.220.101.27,185.220.101.27,20027,10027,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-31,FERAL Feral Hosting- GB,200052,65100,None
niftysugarglider,DE,23350,81,185.220.101.34,185.220.101.34,20034,10034,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-08-30,FERAL Feral Hosting- GB,200052,68400,None
niftytamiasaristus,DE,15229,395,185.220.101.66,185.220.101.66,20066,10066,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-12-16,FERAL Feral Hosting- GB,200052,46200,None
niftytamiasatsali,DE,17030,395,185.220.101.65,185.220.101.65,20065,10065,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-26,FERAL Feral Hosting- GB,200052,52600,None
niftytelicomys,FR,11890,367,54.38.73.17,ip17.ip-54-38-73.eu,20,21,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-05,OVH- FR,16276,32000,[2001:41d0:800:1b3e:1:1:3e7:15d0]:20
niftytreerat,DE,27662,1231,185.220.101.45,185.220.101.45,20045,10045,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-01-11,FERAL Feral Hosting- GB,200052,87100,None
niftytucotuco,DE,18485,195,185.220.101.20,185.220.101.20,20020,10020,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2016-10-20,FERAL Feral Hosting- GB,200052,48200,None
niftyvolcanorabbit,DE,19699,1230,185.220.101.6,185.220.101.6,20006,10006,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-02-16,FERAL Feral Hosting- GB,200052,57100,None
niftywatersgerbil,FR,24588,382,137.74.19.202,q3.flashingcourt.finishingtouchlandscapellc.com,20,21,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-30,OVH- FR,16276,75200,[2001:41d0:203:1c74::1491:f967]:20
niftywoodlemming,DE,15059,395,185.220.101.67,185.220.101.67,20067,10067,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-25,FERAL Feral Hosting- GB,200052,46700,None
niftywoodmouse,DE,28814,1230,185.220.101.70,185.220.101.70,20070,10070,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-09-18,FERAL Feral Hosting- GB,200052,78000,None
Nightfly,DE,324,17,77.6.150.244,x4d0696f4.dyn.telefonica.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-08-10,TDDE-ASN1- DE,6805,1250,None
nighthawk,DE,9387,415,78.47.36.20,nighthawk.ftzplex.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-12-05,HETZNER-AS- DE,24940,30600,[2a01:4f8:1c0c:603f::1]:9001
nightie,BG,650,338,130.185.250.3,130.185.250.3,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-06-05,GLOBALLAYER- NL,49453,2780,None
NightSkies,US,4076,2951,128.14.136.158,128.14.136.158,9001,None,0,1,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-13,ZNET - Zenlayer Inc- US,21859,8180,None
Nightwalker,DE,1487,220,95.88.123.145,ip5f587b91.dynamic.kabel-deutschland.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-20,KABELDEUTSCHLAND-AS- DE,31334,7060,None
NightysTorRelay,DE,949,151,88.133.60.249,88.133.60.249,8088,10521,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-06,CCNST-AS- DE,197524,2700,None
niij01,FR,7490,436,163.172.176.167,tor01.niij.io,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-06-06,AS12876- FR,12876,8900,None
niij02,FR,6878,436,163.172.149.155,tor02.niij.io,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2015-02-24,AS12876- FR,12876,13000,None
niij03,FR,6413,436,163.172.149.122,tor03.niij.io,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-04-16,AS12876- FR,12876,15000,None
Nika,LU,5096,453,104.244.78.231,lux1.nixnet.xyz,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-16,PONYNET - FranTech Solutions- US,53667,5050,[2605:6400:30:f881::1]:9001
NikitaEclair,DE,1882,1427,144.76.24.130,eclair.n5.nz,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-05-21,HETZNER-AS- DE,24940,4600,None
nikomo,FR,3957,472,91.121.76.207,nikomo.fi,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-07-10,OVH- FR,16276,6900,None
NikowskiSecondNode,FR,6056,224,51.75.64.153,153.ip-51-75-64.eu,80,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-05-23,OVH- FR,16276,17400,None
NikowskiThirdNode,FR,5363,224,51.79.52.15,15.ip-51-79-52.net,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-06-20,OVH- FR,16276,13600,None
Nimbus,RU,0,398,46.182.132.129,pppoe.abk-1-bng019.sibttk.net,24567,24765,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-08-09,STTK-AS- RU,28769,10,None
NimbusReaper,JP,107,224,139.162.96.82,nimbus.for-no-reason.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-04-08,LINODE-AP Linode- LLC- US,63949,450,[2400:8902:e002:200::c0f:c0f]:9001
Ninjaipservers3,UA,989,333,185.222.202.107,185.222.202.107,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-04-02,UVL2-ASN- UA,204725,1460,None
ninov1,DE,7184,871,94.16.114.105,ofen.nv.gw,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.3.4.11 on Linux,0,0,2017-07-10,NETCUP-AS netcup GmbH- DE,197540,15000,[2a03:4000:28:2bc:5::2]:9001
nionyn,FI,7266,198,95.216.192.22,static.22.192.216.95.clients.your-server.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2018-12-31,HETZNER-AS- DE,24940,15000,None
nitrohorse,US,7505,645,23.129.64.162,23.129.64.162,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2019-04-05,EMERALD-ONION - Emerald Onion- US,396507,7910,[2620:18c::162]:443
Nivrim,CZ,2797,81,46.28.110.244,46.28.110.244,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-08-14,WEDOS- CZ,197019,8800,None
nix,FR,6024,33,195.154.119.203,195-154-119-203.rev.poneytelecom.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-09-28,AS12876- FR,12876,23200,None
NksPMI,ES,1632,48,80.31.48.123,80.31.48.123,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-05-27,TELEFONICA_DE_ESPANA- ES,3352,6500,None
nl1xtracodews,FR,5763,485,51.15.126.70,nl1.freedom.xtracode.ws,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-10-06,AS12876- FR,12876,14500,None
nlpdk,DK,96,4426,5.103.58.29,ip-5-103-58-29.dhcp.fibianet.dk,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-11-19,FIBIA-P-S- DK,44869,270,None
noa,AT,491,581,149.154.154.155,noa.agoracon.at,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on OpenBSD,0,0,2018-12-10,EDIS-AS-EU- AT,57169,1240,[2a03:f80:ed15:149:154:154:155:1]:9001
Noaccess,CH,310,38,80.219.136.62,80-219-136-62.dclient.hispeed.ch,9030,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-04-07,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,974,None
noarchpi,KR,27,183,61.98.105.213,61.98.105.213,443,8080,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-06,SKB-AS SK Broadband Co Ltd- KR,9318,123,None
Nobby,NL,251,6538,149.210.164.228,149-210-164-228.colo.transip.net,12707,12708,0,0,1,0,0,0,1,1,1,Tor 0.3.4.8 on OpenBSD,0,0,2015-06-19,TRANSIP-AS Amsterdam- the Netherlands- NL,20857,6310,None
NoBodyPi,IT,0,496,82.54.181.1,host1-181-dynamic.54-82-r.retail.telecomitalia.it,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2018-08-20,ASN-IBSNAZ- IT,3269,17,None
nocabal,DE,630,395,78.46.53.11,tor.nocabal.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-07-27,HETZNER-AS- DE,24940,1850,[2a01:4f8:110:12c8::2:9001]:9001
NochnoiDozor,DE,51,18,79.204.10.215,p4FCC0AD7.dip0.t-ipconnect.de,9443,9080,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-01-09,DTAG Internet service provider operations- DE,3320,192,None
noclue,JP,242,750,172.105.222.146,li1876-146.members.linode.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-06-20,LINODE-AP Linode- LLC- US,63949,680,None
NoctilucaConstant,FR,70,2737,89.159.8.18,89-159-8-18.rev.numericable.fr,7411,7412,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on FreeBSD,0,0,2019-06-02,ASN-NUMERICABLE- FR,21502,150,None
node001uv,NL,8814,1665,51.15.12.218,51-15-12-218.rev.poneytelecom.eu,9443,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-09,AS12876- FR,12876,22000,None
Node102,DE,758,124,93.196.88.99,p5DC45863.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2015-11-17,DTAG Internet service provider operations- DE,3320,1790,None
nodebyCyper,DE,0,133,78.46.162.123,static.123.162.46.78.clients.your-server.de,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-06-02,HETZNER-AS- DE,24940,14,None
nodemaxxxline,N/A,1117,235,5.253.60.240,5.253.60.240,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-06-20,AS-REG- RU,197695,3700,None
nodeofswarm,NL,97,122,82.196.11.10,82.196.11.10,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0,0,2017-05-26,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,279,None
NodoDeSalida,NL,34,0,185.61.138.246,hosted-by.blazingfast.io,9001,None,0,1,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-13,DOTSI- PT,49349,3350,None
nodvrelay01,CA,13479,98,192.99.159.76,relay01.tor.nodv.in,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-31,OVH- FR,16276,26400,[2607:5300:60:4cb0::4]:443
nodvrelay10,CA,1641,1366,45.62.245.142,c201105261-cloudpro-549638266.cloudatcost.com,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-04,CANAD-86-31798 - DataCity- CA,31798,5220,None
nodvrelay11,CA,1600,1399,64.137.163.200,c201105261-cloudpro-889522298.cloudatcost.com,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-04,CANAD-86-31798 - DataCity- CA,31798,6860,None
nodvrelay12,CA,903,1362,45.62.235.224,c201105261-cloudpro-267941085.cloudatcost.com,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-11,CANAD-86-31798 - DataCity- CA,31798,1800,None
nodvrelay13,CA,1473,1366,45.62.233.36,c201105261-cloudpro-542731765.cloudatcost.com,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-12-27,CANAD-86-31798 - DataCity- CA,31798,4000,None
nodvrelay14,CA,1252,1366,45.62.233.115,notassigned.cloudatcost.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-12-27,CANAD-86-31798 - DataCity- CA,31798,4190,None
nodvrelay15,CA,1736,1366,45.62.227.240,c201105261-cloudpro-288455106.cloudatcost.com,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-01,CANAD-86-31798 - DataCity- CA,31798,5380,None
nodvrelay16,CA,2080,1365,45.62.212.103,45.62.212.103,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-02,CANAD-86-31798 - DataCity- CA,31798,6380,None
nodvrelay17,CA,68,28,104.167.114.201,c201105261-cloudpro-795494722.cloudatcost.com,9001,9000,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-13,CANAD-86-31798 - DataCity- CA,31798,2190,None
nodvrelay18,CA,74,28,104.167.114.202,ptr-not-configured.cloudatcost,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-13,CANAD-86-31798 - DataCity- CA,31798,2080,None
nodvrelay19,CA,1065,1365,45.62.246.174,c201105261-cloudpro-517899523.cloudatcost.com,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-04,CANAD-86-31798 - DataCity- CA,31798,4200,None
nodvrelay20,CA,1220,1365,45.62.246.179,notassigned.cloudatcost.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-04,CANAD-86-31798 - DataCity- CA,31798,2870,None
nodvrelay21,CA,1053,1366,45.62.246.185,c201105261-cloudpro-283302105.cloudatcost.com,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-05,CANAD-86-31798 - DataCity- CA,31798,4830,None
nodvrelay22,CA,752,1366,45.62.246.187,notassigned.cloudatcost.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-05,CANAD-86-31798 - DataCity- CA,31798,2890,None
nodvrelay25,CA,337,769,45.62.229.58,c201105261-cloudpro-841199734.cloudatcost.com,9001,9000,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-19,CANAD-86-31798 - DataCity- CA,31798,1500,None
nodvrelay26,CA,370,12,45.62.229.64,notassigned.cloudatcost.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-19,CANAD-86-31798 - DataCity- CA,31798,3180,None
nodvrelay27,CA,220,28,104.167.107.104,c201105261-cloudpro-682512307.cloudatcost.com,9001,9000,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-12,CANAD-86-31798 - DataCity- CA,31798,3300,None
nodvrelay29,CA,1006,1366,45.62.229.238,c201105261-cloudpro-620143900.cloudatcost.com,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-08,CANAD-86-31798 - DataCity- CA,31798,3600,None
nodvrelay30,CA,794,763,45.62.235.116,c201105261-cloudpro-943442340.cloudatcost.com,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-09-14,CANAD-86-31798 - DataCity- CA,31798,4180,None
nodvrelay31,CA,602,751,45.62.235.112,notassigned.cloudatcost.com,9001,9000,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-09-14,CANAD-86-31798 - DataCity- CA,31798,3420,None
nodvrelay32,CA,1059,1362,45.62.235.25,notassigned.cloudatcost.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-12,CANAD-86-31798 - DataCity- CA,31798,3720,None
nodvrelay33,CA,1050,1366,45.62.229.7,notassigned.cloudatcost.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-12,CANAD-86-31798 - DataCity- CA,31798,3440,None
nody,N/A,2818,496,213.109.160.48,v22019043430288317.powersrv.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-04-29,NETCUP-AS netcup GmbH- DE,197540,4530,[2a03:4000:36:d1:8da:abff:fea4:41a]:9001
noeditconfig2,CA,1735,579,149.56.157.119,tor.ca.schukraft.it,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on FreeBSD,0,0,2017-10-06,OVH- FR,16276,4100,None
nofun,DE,540,517,144.76.19.221,its.no-fun.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2014-10-19,HETZNER-AS- DE,24940,1410,None
nohum1970,UA,371,169,193.105.7.201,193-105-7-201.campus.kh.ua,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-01-24,PPLEVIN-AS- UA,35614,1050,None
noipser,CH,560,927,84.241.82.211,211-82-241-84.dyn.cable.fcom.ch,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-07-14,FINECOM Quickline AG- CH,15600,1900,None
NoisePollution,US,682,1554,209.126.101.29,raptor320.startdedicated.com,443,80,0,1,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-01-01,HEG-US - HEG US Inc.- US,30083,1200,None
nomelaga,SE,4339,31,85.227.86.58,ua-85-227-86-58.bbcust.telenor.se,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-03-29,TELENOR-NEXTEL Telenor Norge AS- NO,2119,7870,None
noname,SE,1112,101,213.65.122.122,213-65-122-122-no93.tbcn.telia.com,9100,9101,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on FreeBSD,0,0,2019-08-04,TELIANET-SWEDEN Telia Company- SE,3301,8030,None
noname,SE,1481,101,213.65.122.122,213-65-122-122-no93.tbcn.telia.com,9000,9001,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on FreeBSD,0,0,2019-08-04,TELIANET-SWEDEN Telia Company- SE,3301,8500,None
nonanet00,US,191,115,199.19.224.107,tor-exit-00.nonanet.net,443,80,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-02,PONYNET - FranTech Solutions- US,53667,854,[2605:6400:20:8da::1]:443
nonanet01,US,12369,291,198.251.89.80,tor-exit-01.nonanet.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-22,PONYNET - FranTech Solutions- US,53667,26400,[2605:6400:30:f796::1]:443
nonanet02,US,4959,329,198.98.55.119,tor-exit-02.nonanet.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-23,PONYNET - FranTech Solutions- US,53667,10000,[2605:6400:10:7ad::1]:443
nonanet03,US,1968,498,209.141.62.246,tor-exit-03.nonanet.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-24,PONYNET - FranTech Solutions- US,53667,2600,[2605:6400:20:13ee::1]:443
nonanet04,US,1686,498,205.185.124.24,tor-exit-04.nonanet.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-24,PONYNET - FranTech Solutions- US,53667,3300,[2605:6400:20:13ef::1]:443
nonanet05,LU,3946,498,104.244.72.33,tor-exit-05.nonanet.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-24,PONYNET - FranTech Solutions- US,53667,9900,[2605:6400:30:f718::1]:443
nonanet06,LU,2655,498,104.244.79.124,tor-exit-05.nonanet.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-24,PONYNET - FranTech Solutions- US,53667,6400,[2605:6400:30:f717::1]:443
nonanet07,US,2144,498,209.141.41.78,tor-exit-07.nonanet.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-24,PONYNET - FranTech Solutions- US,53667,5860,[2605:6400:20:13f1::1]:443
nonanet08,US,5262,498,198.98.62.107,tor-exit-08.nonanet.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-24,PONYNET - FranTech Solutions- US,53667,11800,[2605:6400:10:7b4::1]:443
nondeterministic,US,9868,645,23.129.64.159,23.129.64.159,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2019-04-05,EMERALD-ONION - Emerald Onion- US,396507,12000,[2620:18c::159]:443
